Lot_Frontage,Lot_Area,Year_Built,Year_Remod_Add,Mas_Vnr_Area,BsmtFin_SF_1,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Cars,Garage_Area,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Misc_Val,Mo_Sold,Year_Sold,Sale_Price,Longitude,Latitude
78,17503,1948,1950,0,7,0,912,912,912,546,0,1458,0,1,1,0,3,1,6,1,1,330,192,0,0,0,0,0,0,1,2010,97500,-93.620341,42.035869
64,6979,1980,1980,0,3,0,0,1056,1056,0,0,1056,2,0,0,0,0,2,4,0,2,576,264,56,0,0,0,0,600,6,2010,144000,-93.6116762,42.0372097
0,9830,1959,2006,0,1,258,733,1063,1287,0,0,1287,1,0,1,0,3,1,7,1,2,576,364,17,0,0,182,0,0,3,2010,162000,-93.607275,42.040085
96,11275,1967,2007,300,7,0,710,710,1898,1080,0,2978,0,0,2,1,5,1,11,1,2,564,240,0,0,0,0,0,0,6,2010,242000,-93.606905,42.041119
60,8064,1948,2004,0,1,174,161,816,816,408,0,1224,1,0,1,0,3,1,5,0,1,280,414,0,0,0,0,0,0,5,2010,132000,-93.61061,42.035867
75,7500,1959,1994,0,4,906,0,1246,1246,0,0,1246,1,0,1,1,3,1,6,0,1,305,218,0,0,0,0,0,0,5,2010,154000,-93.605969,42.03594
71,8520,1952,1952,0,6,0,403,910,910,475,0,1385,0,0,2,0,4,1,6,0,2,720,0,0,0,0,0,0,0,6,2010,166000,-93.609218,42.0347571
60,7200,1951,2000,0,2,486,180,900,900,0,0,900,0,1,1,0,3,1,5,0,2,576,222,32,0,0,0,0,0,5,2010,134800,-93.607801,42.034848
87,10000,1962,1962,261,7,0,1116,1116,1116,0,0,1116,0,0,1,1,3,1,5,0,2,440,0,0,0,0,385,0,0,2,2010,160000,-93.605943,42.034748
81,7635,1960,1960,0,6,350,237,1175,1175,0,0,1175,0,0,1,1,3,1,6,0,2,484,0,0,0,0,0,0,0,6,2010,148000,-93.606742,42.034851
80,9760,1963,1984,218,2,263,415,1395,1395,0,0,1395,1,0,1,0,2,1,7,1,2,440,657,0,113,0,240,0,0,5,2010,192000,-93.604835,42.036873
70,7700,1966,1966,351,7,0,756,756,1051,788,0,1839,0,0,1,1,4,1,7,1,2,442,0,124,216,0,0,0,0,6,2010,155000,-93.603705,42.037093
60,4800,1900,1954,771,1,0,661,709,1157,687,0,1844,1,0,1,0,3,1,9,2,1,240,84,0,0,0,0,0,0,1,2010,80400,-93.617014,42.033313
55,8800,1910,2004,0,7,0,576,576,792,348,0,1140,0,0,1,0,3,1,7,0,0,0,0,160,0,0,0,0,0,6,2010,96500,-93.617135,42.032134
56,4485,1920,1950,0,2,0,357,936,936,0,0,936,1,0,1,0,2,1,5,1,0,0,51,0,135,0,0,0,0,5,2010,109500,-93.62024,42.031363
56,8960,1927,1950,0,7,0,1008,1008,1028,0,0,1028,0,0,1,0,2,1,5,1,2,360,0,0,130,0,0,0,0,3,2010,115000,-93.620241,42.031381
69,5805,1957,1957,0,2,1073,0,1347,1347,0,0,1347,1,1,1,0,3,1,6,0,2,551,0,0,0,0,0,0,0,6,2010,143000,-93.6179112,42.0303783
60,5790,1915,1950,0,7,0,840,840,840,765,0,1605,0,0,2,0,3,2,8,0,1,379,0,0,202,0,0,0,0,5,2010,107400,-93.614002,42.033279
47,4608,1945,1950,0,7,0,747,747,747,0,0,747,0,0,1,0,2,1,4,0,1,220,0,0,0,0,0,0,0,6,2010,80000,-93.615431,42.033644
60,7200,1940,1992,294,2,0,278,788,804,0,0,804,1,0,1,0,2,1,4,2,1,240,0,0,154,0,0,0,0,2,2010,119000,-93.615446,42.032391
50,5500,1929,2001,0,4,692,0,926,926,0,390,1316,1,0,1,0,3,1,6,0,2,484,0,0,0,0,0,0,0,4,2010,130000,-93.608954,42.03128
50,6900,1938,2000,0,7,0,827,827,827,424,0,1251,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,1,2010,119000,-93.6090761,42.0303113
69,11851,1948,2009,0,2,0,247,1027,1027,606,0,1633,0,0,1,0,3,1,7,1,1,240,0,100,126,0,0,0,0,6,2010,129000,-93.610466,42.030383
0,8239,1920,1962,0,6,0,832,1008,1060,185,0,1245,0,0,1,0,3,1,6,0,1,315,0,0,334,0,0,0,0,3,2010,100000,-93.610468,42.030467
68,9656,1923,1970,0,7,0,678,678,832,0,0,832,0,0,1,0,2,1,5,1,2,780,0,0,0,0,0,0,0,6,2010,12789,-93.606789,42.030388
60,8520,1928,2003,0,7,0,624,624,720,0,0,720,0,0,1,0,2,1,5,0,2,484,106,0,0,0,0,0,0,5,2010,105900,-93.606789,42.030331
60,9600,1900,2003,0,7,0,930,930,930,636,0,1566,0,0,2,0,3,1,7,0,1,288,54,228,246,0,0,0,0,4,2010,150000,-93.616887,42.028099
60,10800,1915,1950,0,4,0,0,686,966,686,0,1652,1,0,2,0,4,1,7,0,1,416,0,0,196,0,0,0,1200,6,2010,139000,-93.610588,42.029146
50,9000,1890,2002,0,7,0,346,346,1157,1111,0,2268,0,0,3,0,3,1,7,0,2,624,0,108,0,0,0,0,0,4,2010,240000,-93.61221,42.028145
100,9045,1910,1950,0,7,0,840,840,1128,1128,0,2256,0,0,2,0,4,2,12,0,0,0,0,18,18,0,0,0,0,6,2010,76500,-93.608878,42.028083
90,7407,1957,1996,0,3,0,312,912,1236,0,0,1236,1,0,1,0,2,1,6,0,2,923,0,158,158,0,0,0,0,4,2010,149700,-93.608246,42.03005
60,7740,1910,1950,0,7,0,622,622,741,622,0,1363,0,0,1,0,3,1,6,0,2,528,0,0,0,0,168,0,0,6,2010,125500,-93.607238,42.028164
60,11340,1885,1950,0,7,0,777,777,1246,1044,0,2290,0,0,2,0,4,2,11,0,2,560,0,0,114,0,0,0,0,4,2010,122500,-93.608752,42.02916
60,10560,1922,1994,0,6,0,455,738,868,602,0,1470,0,0,1,1,2,1,6,0,2,624,0,0,0,0,0,0,0,6,2010,140750,-93.607088,42.028165
53,5830,1950,1997,0,6,0,200,988,1030,582,0,1612,0,0,1,1,3,1,7,0,1,363,0,0,0,0,0,0,0,3,2010,128500,-93.625737,42.033642
0,7793,1922,2005,0,2,0,634,1108,1160,908,0,2068,0,0,1,1,3,1,8,1,1,315,0,0,60,0,0,0,0,5,2010,209500,-93.625825,42.030187
50,5000,1925,1950,0,6,0,577,765,765,0,0,765,1,0,1,0,2,1,4,0,1,200,135,0,41,0,0,0,0,4,2010,87000,-93.625586,42.033621
50,6000,1939,1950,0,2,12,144,608,608,524,0,1132,1,0,1,0,2,1,5,0,1,240,0,0,128,0,0,0,0,4,2010,134000,-93.624566,42.033563
50,6000,1940,1950,0,4,0,308,572,848,348,0,1196,0,1,1,1,3,1,6,2,2,576,0,0,0,0,0,0,0,3,2010,128000,-93.622597,42.0336
53,6360,1942,1950,300,6,159,316,835,955,498,0,1453,0,0,1,1,3,1,7,2,1,240,0,0,35,0,148,0,0,3,2010,132000,-93.623523,42.033665
50,6000,1948,1950,0,6,0,480,780,780,636,0,1416,0,0,1,1,3,1,6,0,1,312,221,0,48,0,0,0,0,3,2010,139900,-93.622448,42.033631
52,6240,1936,1980,0,6,0,252,528,548,492,0,1040,0,0,1,0,2,1,5,0,2,624,306,0,32,0,0,0,0,5,2010,123900,-93.623483,42.031556
52,6240,1930,1950,0,4,0,480,928,928,608,0,1536,0,0,2,0,4,1,7,1,2,480,0,10,0,0,0,0,0,3,2010,138400,-93.621482,42.031337
51,6120,1923,1950,0,1,0,164,1124,1068,0,0,1068,1,0,1,0,2,1,5,1,1,288,0,0,128,0,0,0,0,3,2010,109500,-93.620409,42.032302
50,10300,1921,1950,0,7,0,576,576,902,808,0,1710,0,0,2,0,3,1,9,0,2,480,12,11,64,0,0,0,0,4,2010,140000,-93.62338,42.027986
57,8094,1915,1950,0,7,0,888,888,888,1074,0,1962,0,0,1,1,4,1,9,1,2,572,160,0,364,0,0,0,0,6,2010,149500,-93.621674,42.028888
60,12900,1912,2009,0,7,0,780,780,780,780,0,1560,0,0,1,1,3,1,7,0,0,0,344,0,0,0,168,0,0,5,2010,159900,-93.621835,42.028875
52,3068,1920,1993,0,7,0,662,662,662,662,0,1324,0,1,1,0,3,1,6,0,1,180,0,0,112,0,0,0,0,2,2010,122000,-93.621632,42.026914
110,8472,1963,1963,0,4,712,0,816,816,0,0,816,1,0,1,0,2,1,5,0,2,516,106,0,0,0,0,0,0,5,2010,110000,-93.629495,42.020693
70,5600,1930,1950,0,5,0,0,0,372,720,0,1092,0,0,2,0,3,2,7,0,0,0,0,0,0,0,0,0,3500,7,2010,55000,-93.626876,42.024141
76,7630,1900,1996,0,7,0,360,360,1032,780,0,1812,0,0,2,0,4,2,8,1,2,672,344,0,40,0,0,0,0,5,2010,140000,-93.620386,42.026741
0,24090,1940,1950,0,7,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,1,349,56,0,318,0,0,0,0,6,2010,244400,-93.656231,42.033454
100,15263,1959,1959,90,6,0,656,1422,1675,0,0,1675,0,0,2,0,3,1,8,2,1,365,0,132,0,0,0,0,0,5,2010,173000,-93.655538,42.032432
72,10632,1917,1950,0,7,0,689,689,725,499,0,1224,0,0,1,1,3,1,6,0,1,180,0,0,248,0,0,0,0,1,2010,107500,-93.658265,42.028256
60,9900,1915,1950,0,6,0,186,1212,1212,180,0,1392,1,0,1,0,3,1,6,0,0,0,0,0,168,0,0,0,0,2,2010,100000,-93.656924,42.026752
65,6001,1940,1950,0,4,0,232,600,600,319,0,919,0,0,1,0,3,1,5,0,1,231,0,0,45,0,0,0,0,3,2010,95000,-93.658081,42.02616
0,6449,1907,1950,0,6,0,634,707,942,942,0,1884,0,0,1,1,4,1,7,0,0,0,0,0,239,0,0,0,0,3,2010,93369,-93.657573,42.025255
60,6048,1910,1950,0,4,0,120,856,936,744,0,1680,1,0,2,0,2,2,7,1,2,450,56,144,0,0,0,0,0,6,2010,114900,-93.655849,42.022825
54,6342,1875,1996,0,7,0,780,780,780,240,0,1020,0,0,1,0,2,1,6,0,0,0,0,0,176,0,0,0,0,5,2010,94000,-93.672036,42.034451
72,10773,1967,1967,72,1,0,1128,1832,1832,0,0,1832,2,0,2,0,4,2,8,0,0,0,0,58,0,0,0,0,0,5,2010,136000,-93.671021,42.033386
72,10778,1968,1968,0,7,0,1768,1768,1768,0,0,1768,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,4,2010,136500,-93.671076,42.033387
75,11625,1965,1965,0,2,0,198,1039,1039,0,0,1039,1,0,1,1,3,1,6,0,2,504,0,0,0,0,0,0,0,4,2010,131500,-93.673401,42.033008
0,11341,1957,1996,180,1,0,90,1392,1392,0,0,1392,1,0,1,1,3,1,5,1,2,528,0,0,0,0,95,0,0,5,2010,121500,-93.672381,42.03237
70,8521,1967,1967,0,1,0,70,912,912,0,0,912,0,0,1,0,3,1,5,1,1,336,0,0,0,0,0,0,0,5,2010,125000,-93.678141,42.029867
0,8246,1968,2001,0,6,668,204,1060,1060,0,0,1060,1,0,1,0,3,1,6,1,1,270,406,90,0,0,0,0,0,5,2010,154000,-93.676659,42.03069
65,7800,1966,2008,47,2,474,150,864,892,0,0,892,1,0,1,0,3,1,5,0,1,416,0,0,0,0,0,0,0,6,2010,137900,-93.677992,42.029924
80,9364,1969,1969,143,1,0,292,663,663,689,0,1352,0,0,1,1,4,1,7,0,1,299,379,36,0,0,0,0,0,3,2010,158000,-93.676654,42.029731
65,7832,1968,1968,0,3,0,89,864,864,0,0,864,1,0,1,0,2,1,4,0,1,280,226,0,0,0,0,0,0,5,2010,137250,-93.676674,42.030519
0,7424,1978,1978,0,3,0,0,1319,1373,0,0,1373,1,0,1,0,3,1,5,2,2,591,0,0,0,0,0,0,0,5,2010,160250,-93.671511,42.031187
86,11227,1968,1968,0,6,453,0,720,720,720,0,1440,0,0,1,1,4,1,7,2,2,480,192,38,0,0,0,0,0,3,2010,163000,-93.673565,42.03136
0,11616,1978,1978,328,6,0,234,672,672,714,0,1386,0,0,2,1,3,1,6,1,2,440,335,0,0,0,0,0,0,4,2010,158900,-93.672523,42.03128
80,14000,1996,1997,0,3,0,105,1306,1306,954,0,2260,1,0,2,1,3,1,7,0,2,533,296,44,0,0,0,0,0,4,2010,328000,-93.670503,42.030082
0,20062,1977,2001,0,1,0,328,1420,1483,0,0,1483,1,0,1,1,1,1,4,2,2,690,496,0,0,0,0,0,0,4,2010,270000,-93.670114,42.03009
94,9259,1927,1950,0,7,0,660,660,756,0,0,756,0,0,1,0,2,1,4,0,2,440,80,0,0,0,0,0,0,6,2010,85000,-93.663619,42.03387
60,9600,1950,1995,0,2,0,625,1067,1067,0,0,1067,0,0,2,0,2,1,4,0,2,436,290,0,0,0,0,0,0,2,2010,128000,-93.668378,42.032164
0,23595,1979,1979,0,3,0,74,1332,1332,192,0,1524,2,0,0,1,0,1,4,1,2,586,268,0,0,0,0,0,0,4,2010,260000,-93.667904,42.026547
0,17082,1978,1992,288,1,0,153,1117,1117,864,0,1981,1,0,2,1,4,1,8,1,2,522,336,104,0,0,0,0,0,5,2010,230000,-93.675038,42.024673
124,18600,1938,1990,0,2,684,0,972,1052,558,0,1610,0,1,2,0,4,1,8,1,1,480,0,0,60,0,0,0,450,6,2010,124000,-93.671178,42.023079
85,10625,1920,1950,0,1,0,350,458,835,0,0,835,0,0,1,0,2,1,5,0,1,366,0,0,77,0,0,0,400,5,2010,83000,-93.662762,42.028226
65,11479,1950,1987,0,3,387,172,663,1074,0,0,1074,1,0,1,0,3,1,6,1,1,467,0,52,52,0,0,0,0,6,2010,144500,-93.663570000000007,42.026533
68,9571,1956,1956,0,2,0,405,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,1,596,44,0,0,0,0,0,0,6,2010,129000,-93.667708,42.024208
50,9350,1947,1979,0,4,0,564,756,1169,0,362,1531,0,0,1,0,3,1,8,1,1,209,0,0,0,0,0,0,0,6,2010,127000,-93.66525999999999,42.025173
75,9525,1954,1998,0,2,0,218,1172,1172,0,0,1172,1,0,1,0,3,1,5,0,1,366,240,0,0,0,0,0,0,6,2010,128000,-93.666097,42.02526
83,10420,2009,2009,0,3,0,1176,1212,1212,0,0,1212,0,0,2,0,3,1,6,0,2,460,100,22,0,0,0,0,0,3,2010,186000,-93.66588759999999,42.0247497
44,17485,2009,2010,96,3,0,162,1508,1508,0,0,1508,1,0,1,0,1,1,5,2,2,572,0,0,0,0,0,0,0,1,2010,308030,-93.665799,42.024126
0,11200,1964,1964,0,7,0,1250,1250,1298,0,0,1298,0,0,2,0,3,1,5,0,2,504,0,144,0,0,0,0,0,6,2010,114000,-93.663367,42.025019
60,11100,1946,2006,0,5,0,0,0,930,0,0,930,0,0,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,4,2010,84900,-93.659808,42.024162
77,9206,1985,1985,336,7,0,741,741,977,755,0,1732,0,0,2,1,3,1,7,1,2,476,192,46,0,0,0,0,0,6,2010,178000,-93.685001,42.03374
83,11980,1987,1987,177,3,0,0,1433,1433,0,0,1433,1,0,1,1,1,1,4,2,2,528,0,278,0,0,266,0,0,6,2010,270000,-93.685988,42.032076000000004
87,12361,1993,1993,85,3,0,86,946,964,838,0,1802,0,1,2,1,3,1,8,1,4,1017,450,92,0,0,0,0,0,5,2010,218000,-93.683167,42.033783
80,9938,1993,1994,246,3,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,2,574,156,90,0,0,0,0,0,6,2010,236000,-93.682026,42.03068
73,9069,1992,1992,0,3,0,189,936,996,0,0,996,1,0,1,0,2,1,5,0,2,564,120,0,0,0,0,0,0,4,2010,147000,-93.68015679999999,42.0311198
64,10475,2008,2008,72,7,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,3,776,160,33,0,0,0,0,0,2,2010,245350,-93.69019,42.025747
64,6762,2006,2006,24,3,0,501,1187,1208,0,0,1208,1,0,2,0,2,1,6,0,2,632,105,61,0,0,0,0,0,2,2010,206000,-93.691269,42.024614
94,10402,2009,2009,0,7,0,1226,1226,1226,0,0,1226,0,0,2,0,3,1,6,0,3,740,0,36,0,0,0,0,0,5,2010,198900,-93.69245,42.024604
64,7360,2010,2010,80,3,0,1198,1222,1222,0,0,1222,0,0,2,0,2,1,6,0,2,615,0,54,0,0,0,0,0,3,2010,187000,-93.692521,42.024604
90,12376,1990,1990,0,3,0,203,1673,1699,1523,0,3222,1,0,3,0,5,1,11,2,3,594,367,0,0,0,0,0,0,5,2010,320000,-93.68329,42.030601
82,14235,1900,1993,0,7,0,676,676,831,614,0,1445,0,0,2,0,3,1,6,0,2,484,0,59,0,0,0,0,0,3,2010,138500,-93.68018049999999,42.0298532
80,8816,1971,1971,80,3,0,506,1010,1052,0,0,1052,1,0,1,0,3,1,6,0,2,440,0,0,0,0,0,0,0,6,2010,155000,-93.682138,42.024318
82,11105,1996,1996,0,3,0,0,870,965,0,0,965,1,0,1,0,2,1,4,0,2,580,71,0,0,0,0,0,0,7,2010,159000,-93.69188,42.021321
0,9337,1997,1998,0,1,0,525,878,892,800,0,1692,0,0,2,1,3,1,8,1,2,513,0,39,0,0,0,0,0,4,2010,191000,-93.690542,42.018411
70,8750,1998,1998,116,3,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,2,523,0,77,0,0,0,0,0,6,2010,200500,-93.688258,42.01867
38,15240,1977,2004,0,3,688,140,1026,1026,0,0,1026,1,0,1,1,3,1,5,0,1,308,316,85,0,0,0,0,0,6,2010,150000,-93.68773,42.022186
0,10900,1977,1977,153,3,0,311,689,689,703,0,1392,0,0,1,1,3,1,6,0,1,299,0,36,0,0,0,0,450,3,2010,161750,-93.687807,42.022045
75,10650,1976,1976,0,4,712,0,894,894,0,0,894,1,0,1,0,3,1,5,0,1,308,365,0,0,0,0,0,0,2,2010,128200,-93.687745,42.021395
68,7480,1972,1972,0,1,0,396,876,876,0,0,876,1,0,1,0,3,1,5,0,2,484,0,0,0,0,0,0,0,6,2010,127000,-93.683727,42.021133
80,10389,2003,2003,320,3,0,296,1978,1978,0,0,1978,1,0,2,1,3,1,8,1,3,850,188,25,0,0,0,0,0,5,2010,318000,-93.687859,42.018662
0,11423,2001,2002,479,3,0,223,1581,1601,0,0,1601,1,0,2,0,3,1,6,1,2,670,180,0,0,0,0,0,2000,5,2010,272000,-93.68552299999999,42.01906899999999
44,9548,2003,2003,223,3,0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2,613,192,39,0,0,0,0,0,1,2010,237000,-93.687764,42.016121
75,9375,1997,1997,0,7,0,1040,1040,1044,1054,0,2098,0,0,2,1,4,1,9,1,2,621,331,38,0,0,0,0,0,4,2010,240000,-93.680864,42.018721
48,12137,1998,1998,442,7,0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,2,598,0,34,0,0,0,0,0,5,2010,224900,-93.682686,42.017749
0,4435,2003,2003,170,3,0,176,848,848,0,0,848,1,0,1,0,1,1,4,0,2,420,140,0,0,0,0,0,0,4,2010,143750,-93.681227,42.016275
0,4426,2004,2004,169,3,0,186,848,848,0,0,848,1,0,1,0,1,1,3,0,2,420,160,0,0,0,0,0,0,5,2010,143000,-93.6837,42.016253
48,10635,2003,2003,171,2,972,315,1657,1668,0,0,1668,1,0,2,0,3,1,8,1,2,502,0,262,0,0,0,0,0,5,2010,232000,-93.687922,42.01404
70,8400,2004,2005,109,3,0,761,1473,1484,0,0,1484,1,0,2,0,3,1,7,0,2,606,0,35,0,144,0,0,0,5,2010,213000,-93.684015,42.014092
65,8773,2004,2004,98,3,0,1390,1414,1414,0,0,1414,0,0,2,0,3,1,6,0,2,494,132,105,0,0,0,0,0,5,2010,185500,-93.685961,42.014023
67,8777,1945,2007,0,5,0,0,0,640,0,0,640,0,0,1,0,2,1,5,0,1,240,0,0,0,0,0,0,0,4,2010,84900,-93.6783313,42.0203585
68,8842,1954,1954,0,7,0,381,381,992,0,0,992,0,0,1,0,3,1,6,0,1,319,60,0,56,0,0,0,0,1,2010,155891,-93.677482,42.021245
75,9825,1965,1965,0,5,0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,5,2010,100000,-93.677553,42.021041
60,10044,1968,1968,0,1,0,126,1196,1196,0,0,1196,1,0,1,0,3,1,6,0,1,336,257,0,168,0,0,0,0,6,2010,144000,-93.677545,42.020635
89,11792,1948,1950,0,7,0,744,744,792,328,0,1120,0,0,1,0,2,1,5,0,2,480,0,0,0,0,160,0,0,6,2010,64000,-93.676372,42.021163
65,6305,1975,1975,0,1,0,480,1008,1096,0,0,1096,1,0,1,0,3,1,5,1,1,352,0,0,0,0,0,0,0,6,2010,125200,-93.675268,42.020306
94,7819,1976,1976,0,1,127,480,1029,1117,0,0,1117,1,0,1,0,3,1,6,1,2,672,144,0,0,0,0,0,0,3,2010,107000,-93.675175,42.019849
64,6410,1958,1958,0,7,0,960,960,960,0,0,960,0,0,1,0,3,1,5,0,0,0,0,0,0,0,0,0,0,5,2010,90000,-93.6663375,42.01962899999999
80,8546,2003,2004,0,7,0,1121,1121,1121,0,0,1121,0,0,2,0,2,1,5,0,2,440,132,64,0,0,0,0,0,3,2010,140000,-93.66751,42.020196
52,8741,1945,1950,0,4,0,641,735,798,689,0,1487,0,0,1,1,3,1,7,1,1,220,0,140,0,0,0,0,0,4,2010,113000,-93.664841,42.021793
60,12180,1941,1950,0,2,0,324,672,672,252,0,924,1,0,1,0,2,1,5,0,1,280,0,0,0,0,0,0,0,7,2010,80000,-93.660168,42.021583
68,8562,1957,2002,145,6,0,833,1216,1526,0,0,1526,0,0,1,0,4,1,7,1,1,364,116,78,0,0,0,0,0,5,2010,144500,-93.661944,42.017726
67,4853,1924,1999,203,6,0,974,1107,1296,0,0,1296,0,0,2,0,2,1,5,1,1,260,0,0,36,0,0,0,0,5,2010,104000,-93.655762,42.022674
66,6858,1915,1950,0,7,0,806,806,841,806,0,1647,1,0,1,1,4,1,6,0,1,216,0,66,136,0,0,0,0,5,2010,128000,-93.655653,42.022702
45,8212,1914,1950,0,6,0,661,864,864,0,0,864,1,0,1,0,2,1,5,0,1,200,0,0,96,0,0,0,0,6,2010,58500,-93.656718,42.022089
50,5000,1924,1950,0,4,0,808,1026,1026,665,0,1691,0,0,2,0,3,1,6,1,1,308,0,0,242,0,0,0,0,5,2010,127000,-93.650321,42.017737
0,7890,1939,1950,0,6,0,618,856,856,0,0,856,1,0,1,0,2,1,4,1,2,399,0,0,0,0,166,0,0,3,2010,126000,-93.6514413,42.0177987
60,7200,1967,1967,0,5,0,0,0,862,1788,0,2650,0,0,3,0,6,2,10,0,0,0,0,0,0,0,0,0,500,2,2010,160000,-93.6507568,42.0163944
51,9839,1931,1950,0,7,0,894,894,894,772,0,1666,1,0,1,0,3,1,7,1,0,0,0,156,0,0,0,0,0,5,2010,100000,-93.64678,42.019091
50,9638,1919,1990,0,7,0,804,804,1699,748,0,2447,0,0,2,0,4,1,10,1,1,336,272,0,42,0,116,0,0,3,2010,169000,-93.646683,42.019093
78,10452,1941,1985,371,1,252,850,1528,1225,908,0,2133,1,0,1,1,4,1,8,2,1,312,0,0,86,0,0,0,0,7,2010,257500,-93.640041,42.016226
78,15600,1950,1991,430,1,0,657,1032,1102,1075,0,2177,0,0,2,1,5,2,11,0,2,484,0,0,0,0,0,0,0,3,2010,215000,-93.639781,42.014937
66,9042,1941,2006,0,3,0,877,1152,1188,1152,0,2340,0,0,2,0,4,1,9,2,1,252,0,60,0,0,0,0,2500,5,2010,266500,-93.642793,42.014682
100,17500,1959,2002,0,3,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,2,567,0,207,162,0,0,0,0,5,2010,335000,-93.639678,42.011005
85,19645,1994,2007,44,3,0,80,423,896,756,0,1652,1,0,2,1,3,1,6,0,2,473,0,0,0,0,0,0,0,6,2010,203135,-93.645014,42.010606
35,3907,1989,1989,0,3,0,235,982,1034,0,0,1034,1,0,1,0,1,1,4,1,2,598,141,36,0,0,0,0,0,4,2010,185000,-93.645701,42.009345
35,3907,1989,1989,0,3,0,1115,1191,1191,0,0,1191,0,0,2,0,2,1,5,1,2,531,112,81,0,0,0,0,0,3,2010,162500,-93.645729,42.009337
100,15602,1959,1997,0,1,0,254,1501,1801,0,0,1801,1,0,2,0,1,1,6,2,2,484,0,54,0,0,161,0,0,3,2010,289000,-93.641677,42.010797
40,5436,1922,2007,0,2,0,61,796,796,358,0,1154,1,0,1,0,3,1,7,0,1,240,0,96,0,0,0,0,0,5,2010,125500,-93.625291,42.022772
58,8154,1941,1950,0,2,0,0,480,540,0,0,540,0,0,1,0,1,1,4,0,1,200,0,0,0,0,0,0,0,4,2010,82000,-93.629496,42.021414
50,9140,1921,1975,0,2,0,321,629,727,380,0,1107,0,0,1,0,2,1,5,0,1,625,0,56,0,0,200,0,0,4,2010,110000,-93.626689,42.021474
60,7500,1920,1950,0,7,0,698,698,698,430,0,1128,0,0,1,0,2,1,6,0,2,528,30,0,164,0,0,0,0,4,2010,68400,-93.615272,42.021456
66,8712,1900,1950,0,7,0,859,859,859,319,0,1178,0,0,1,0,2,1,7,0,1,384,68,0,98,0,0,0,0,1,2010,102776,-93.606593,42.022653
66,8712,1952,1952,0,7,0,540,540,1044,0,0,1044,0,0,1,0,2,1,4,0,2,504,0,0,0,0,0,0,54,6,2010,55993,-93.608271,42.021327
66,8712,1896,1950,0,7,0,756,756,952,0,0,952,0,0,1,0,3,1,5,0,1,330,0,0,265,0,0,0,0,6,2010,50138,-93.60775,42.02152
44,3811,2004,2005,186,3,0,221,1594,1646,0,0,1646,1,1,2,0,2,1,5,1,2,525,128,53,0,0,155,0,0,5,2010,246000,-93.61599299999999,42.00868699999999
85,11050,1998,1999,0,3,0,434,1049,1036,880,0,1916,1,0,2,1,3,1,8,1,3,741,0,70,0,0,0,0,0,5,2010,254900,-93.604947,41.99706
74,9620,1977,1977,0,1,0,564,1243,1285,0,0,1285,0,1,2,0,3,1,6,1,2,473,375,26,0,0,0,0,80,5,2010,190000,-93.602823,41.997052
129,9196,2003,2003,0,7,0,1560,1560,1560,0,0,1560,0,0,2,0,3,1,7,0,2,573,100,150,0,0,0,0,0,4,2010,201000,-93.603972,41.996065
0,12328,1976,1976,335,3,0,473,1012,1034,0,0,1034,1,0,1,0,3,1,6,0,3,888,0,0,0,0,0,0,0,5,2010,169900,-93.600797,41.994784
0,12760,1976,1976,0,7,0,1958,1958,2048,0,0,2048,0,0,3,0,5,2,9,0,2,776,0,0,0,0,0,0,0,3,2010,170000,-93.602002,41.994013
0,57200,1948,1950,0,2,334,60,747,1687,0,0,1687,1,0,1,0,3,1,7,2,2,572,0,0,50,0,0,0,0,6,2010,160000,-93.65789400000001,41.997741
88,11896,2008,2008,60,3,0,1258,1336,1346,0,0,1346,1,0,2,0,3,1,6,1,3,660,100,48,0,0,0,0,0,5,2010,220000,-93.649203,41.995346
73,9803,2009,2010,0,7,0,1214,1214,1214,0,0,1214,0,0,2,0,2,1,6,0,2,520,0,25,0,0,0,0,0,1,2010,179781,-93.649201,41.995278
73,9802,2006,2007,0,7,0,384,384,744,700,0,1444,0,0,2,1,3,1,7,0,2,400,100,0,0,0,0,0,0,4,2010,174000,-93.649096,41.994284
92,12003,2009,2010,84,7,0,774,774,774,1194,0,1968,0,0,2,1,4,1,8,1,3,680,0,75,0,0,0,0,0,5,2010,269500,-93.64947099999999,41.99353
